timestamp,transfer,transfer_speed,bitrate,jitter,lost_total_datagrams,datagram_loss_percent
2024-04-10 13:47:42,717,MBytes,150,0.040,356833/893574,40
2024-04-10 13:52:42,1.14,GBytes,245,0.029,19861/893842,2.2
2024-04-10 13:57:42,1012,MBytes,212,0.065,134824/892712,15
2024-04-10 14:02:42,817,MBytes,171,0.029,280700/892702,31
2024-04-10 14:07:42,1002,MBytes,210,0.057,142114/892245,16
2024-04-10 14:12:42,1.08,GBytes,232,0.117,63148/892266,7.1
2024-04-10 14:17:42,871,MBytes,183,0.179,239658/892225,27
2024-04-10 14:22:41,1.11,GBytes,238,0.031,43111/893730,4.8
2024-04-10 14:27:42,888,MBytes,186,0.103,227389/892177,25
2024-04-10 14:32:42,1.03,GBytes,221,0.032,103823/892214,12
2024-04-10 14:37:42,1.07,GBytes,231,0.047,67799/892207,7.6
2024-04-10 14:42:42,1.09,GBytes,234,0.209,57020/892270,6.4
2024-04-10 14:47:42,1.01,GBytes,216,2.018,121127/892423,14
2024-04-10 14:52:42,1.09,GBytes,233,0.702,60078/892980,6.7
2024-04-10 14:57:42,1.10,GBytes,237,0.087,47358/892336,5.3
2024-04-10 15:02:42,1.06,GBytes,228,0.051,77565/892357,8.7
2024-04-10 15:12:42,930,MBytes,195,0.032,195914/892614,22
2024-04-10 15:17:42,1.08,GBytes,233,0.091,60858/892497,6.8
2024-04-10 15:22:43,981,MBytes,206,0.023,157729/892327,18
2024-04-10 15:27:42,1.14,GBytes,246,0.021,15882/893068,1.8
2024-04-10 15:32:42,1.15,GBytes,247,1.637,11491/892154,1.3
2024-04-10 15:37:42,1.09,GBytes,234,0.131,57417/892383,6.4
2024-04-10 15:42:43,947,MBytes,199,0.082,183011/892118,21
2024-04-10 15:47:42,1.13,GBytes,243,0.038,24618/892409,2.8
2024-04-10 15:52:42,1008,MBytes,211,0.054,136881/891852,15
2024-04-10 15:57:42,994,MBytes,208,0.045,147889/892299,17
2024-04-10 16:02:42,817,MBytes,171,0.302,279826/892070,31
2024-04-10 16:07:42,965,MBytes,202,0.024,169428/892305,19
2024-04-10 16:12:41,1.14,GBytes,246,0.068,16552/893625,1.9
2024-04-10 16:17:43,1.08,GBytes,232,0.067,62576/892149,7
2024-04-10 16:22:42,1.07,GBytes,231,0.057,70154/893428,7.9
2024-04-10 16:27:42,983,MBytes,206,0.068,155698/892131,17
2024-04-10 16:32:42,733,MBytes,154,0.128,343283/892500,38
2024-04-10 16:37:42,873,MBytes,183,0.041,238732/892410,27
2024-04-10 16:42:42,1.05,GBytes,226,0.029,86532/893328,9.7
2024-04-10 16:47:42,989,MBytes,207,1.217,151320/892343,17
2024-04-10 16:52:42,1.11,GBytes,238,0.038,41785/892498,4.7
2024-04-10 16:57:43,1.07,GBytes,230,0.045,71943/892464,8.1
2024-04-10 17:02:42,1.01,GBytes,218,0.043,115644/892741,13
2024-04-10 17:07:42,919,MBytes,193,0.205,212455/900529,24
2024-04-10 17:12:42,1.08,GBytes,232,0.068,66346/893847,7.4
2024-04-10 17:17:42,968,MBytes,203,0.078,167451/892511,19
2024-04-10 17:22:42,839,MBytes,176,0.072,263961/892511,30
2024-04-10 17:27:43,1.03,GBytes,221,0.011,102116/891920,11
2024-04-10 17:32:42,482,MBytes,101,0.050,530917/892231,60
2024-04-10 17:37:42,1023,MBytes,215,0.041,125944/892319,14
2024-04-10 17:42:42,1.03,GBytes,221,0.042,104131/892478,12
2024-04-10 17:47:42,952,MBytes,200,0.056,181141/893901,20
2024-04-10 17:52:42,979,MBytes,205,0.116,159305/892434,18
2024-04-10 17:57:42,1019,MBytes,214,0.068,129293/892656,14
2024-04-10 18:02:42,1.10,GBytes,236,0.062,49197/892895,5.5
2024-04-10 18:07:42,1.06,GBytes,228,0.236,77409/892294,8.7
2024-04-10 18:12:42,1.08,GBytes,232,0.050,63161/892145,7.1
2024-04-10 18:17:42,1.14,GBytes,246,0.046,14700/892572,1.6
2024-04-10 18:22:43,1.08,GBytes,231,0.047,66072/892299,7.4
2024-04-10 18:27:42,1.09,GBytes,234,0.059,55652/892837,6.2
2024-04-10 18:32:42,1.05,GBytes,225,0.165,90126/892389,10
2024-04-10 18:37:42,1.11,GBytes,239,0.118,38496/892550,4.3
2024-04-10 18:42:42,1.12,GBytes,241,0.050,33553/892658,3.8
2024-04-10 18:47:42,978,MBytes,205,0.031,161356/893802,18
2024-04-10 18:52:42,982,MBytes,206,0.022,156870/892636,18
2024-04-10 18:57:42,1.03,GBytes,222,0.087,99528/892580,11
2024-04-10 19:02:42,1019,MBytes,214,0.034,128958/892439,14
2024-04-10 19:07:42,1.08,GBytes,233,0.074,61966/892424,6.9
2024-04-10 19:12:42,1015,MBytes,213,0.054,131982/892519,15
2024-04-10 19:17:41,1.06,GBytes,228,0.032,77785/893463,8.7
2024-04-10 19:22:42,966,MBytes,203,0.039,169238/892550,19
2024-04-10 19:27:42,1.04,GBytes,224,0.065,93508/892019,10
2024-04-10 19:32:42,1.10,GBytes,236,0.097,50564/892194,5.7
2024-04-10 19:37:42,956,MBytes,201,0.106,176372/892625,20
2024-04-10 19:42:42,1.15,GBytes,247,0.079,11086/893761,1.2
2024-04-10 19:47:42,869,MBytes,182,0.229,241578/892510,27
2024-04-10 19:52:42,980,MBytes,205,0.043,158788/892641,18
